Q (g/s),Hs (m),U_1m  (m/s),Ustar (m/s),HeatFlux (W/m2),Zmix (m),T (C),Wstar (m/s),L (m),stable,category_A,category_B,category_C,category_D,category_E,category_F,X,Y,Conc_MG
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-575.471840270921,555.7266963671977,2.929418925714293
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-585.0829612953364,545.5986880499988,2.7708520116421442
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-594.5158603819153,535.3044850870867,2.8512583487190755
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-603.7676641782176,524.8472231924059,2.8920946026904804
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-612.8355544951824,514.2300877492315,3.012837224705172
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-621.7167691655767,503.4563128398699,3.2095150145426308
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-630.4086028853775,492.52918026052674,3.2227164711475833
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-638.9084080378343,481.45201852163854,3.164352855784437
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-647.2135954999578,470.2282018339786,3.113943352306837
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-655.3216354311935,458.86114908083675,3.089905111439398
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-663.2300580440333,447.35432277659754,3.089905111439398
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-670.9364543563391,435.7112280120218,2.8808135922807914
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-678.4384769251408,423.93541138656394,2.278753600952829
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-685.7338405616898,412.0304599280435,2.361727836017593
96.0,0.46,6.91,0.5453,155.75,2100.0,34.8,2.09,-93.67,0,0,0,0,1,0,0,-692.820323027551,399.99999999999994,2.4913616938342726
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,20.33683215379001,45.67727288213004,2.8976270912904414
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,18.730329670795598,46.35919272833937,3.367355921026019
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,17.10100716628344,46.984631039295415,3.6794278966121188
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,15.450849718747373,47.552825814757675,4.079181246047625
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,13.781867790849958,48.063084796915945,4.444044795918076
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,12.096094779983384,48.514786313799824,4.606381365110605
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,10.395584540887972,48.90738003669028,4.710117365111817
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,8.68240888334652,49.2403876506104,4.745855195173729
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,6.958655048003274,49.513403437078516,4.783903579272735
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,5.226423163382673,49.72609476841367,4.7774268223893115
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,3.487823687206262,49.87820251299121,4.757396028793024
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,1.744974835125054,49.969541350954785,4.853089529851865
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,3.061616997868383e-15,50.0,5.02530586526477
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-1.7449748351250478,49.969541350954785,5.139879086401237
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-3.4878236872062667,49.87820251299121,5.198657086954422
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-5.226423163382678,49.72609476841367,5.281033367247727
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-6.958655048003267,49.513403437078516,5.315970345456917
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-8.682408883346515,49.2403876506104,5.2552725051033065
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-10.395584540887967,48.907380036690284,5.198657086954422
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-12.096094779983389,48.514786313799824,5.107209969647869
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-13.781867790849953,48.063084796915945,4.931966114728173
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-15.450849718747367,47.55282581475768,4.691965102767361
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-17.101007166283434,46.98463103929542,4.378397900948138
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-18.730329670795605,46.35919272833937,3.9003671286564705
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-20.336832153790013,45.67727288213004,3.385606273598312
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-21.918557339453876,44.939702314958346,2.6857417386022635
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-23.473578139294546,44.14737964294634,2.3010299956639813
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,37.460659341591196,92.71838545667875,1.845098040014257
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,34.20201433256688,93.96926207859083,2.9138138523837167
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,30.901699437494745,95.10565162951535,3.459392487759231
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,27.563735581699916,96.12616959383189,3.7708520116421442
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,24.192189559966767,97.02957262759965,4.045322978786658
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,20.791169081775944,97.81476007338055,4.276461804173244
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,17.36481776669304,98.4807753012208,4.334453751150931
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,13.917310096006547,99.02680687415703,4.247973266361806
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,10.452846326765346,99.45218953682733,4.193124598354461
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,6.975647374412524,99.75640502598242,4.2455126678141495
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,3.489949670250108,99.93908270190957,4.332438459915605
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,6.123233995736766e-15,100.0,4.390935107103379
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-3.4899496702500956,99.93908270190957,4.683947130751513
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-6.975647374412533,99.75640502598242,4.706717782336758
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-10.452846326765355,99.45218953682733,4.771587480881255
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-13.917310096006535,99.02680687415703,4.803457115648414
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-17.36481776669303,98.4807753012208,4.797267540830717
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-20.791169081775934,97.81476007338057,4.719331286983727
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-24.192189559966778,97.02957262759965,4.60422605308447
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-27.563735581699905,96.12616959383189,4.303196057420489
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-30.901699437494734,95.10565162951536,3.989894563718773
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-34.20201433256687,93.96926207859084,3.459392487759231
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-37.46065934159121,92.71838545667875,2.9444826721501687
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-40.673664307580026,91.35454576426008,2.130333768495006
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-43.83711467890775,89.87940462991669,1.3979400086720377
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,68.40402866513377,187.93852415718166,1.954242509439325
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,61.80339887498949,190.2113032590307,2.380211241711606
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,55.12747116339983,192.25233918766378,2.9708116108725178
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,48.384379119933534,194.0591452551993,3.2695129442179165
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,41.58233816355189,195.6295201467611,3.6232492903979003
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,34.72963553338608,196.9615506024416,3.7737864449811935
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,27.834620192013094,198.05361374831406,3.6263403673750423
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,20.905692653530693,198.90437907365467,3.575187844927661
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,13.951294748825047,199.51281005196483,3.603144372620182
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,6.979899340500216,199.87816540381914,3.6646419755561257
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,1.2246467991473532e-14,200.0,3.808885867359812
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-6.979899340500191,199.87816540381914,3.884795363948981
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-13.951294748825067,199.51281005196483,4.037426497940624
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-20.90569265353071,198.90437907365467,4.220108088040055
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-27.83462019201307,198.05361374831406,4.243038048686294
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-34.72963553338606,196.9615506024416,4.281033367247727
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-41.58233816355187,195.62952014676114,4.139879086401237
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-48.384379119933556,194.0591452551993,3.8992731873176036
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-55.12747116339981,192.25233918766378,3.629409599102719
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-61.80339887498947,190.21130325903073,3.1398790864012365
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-68.40402866513374,187.9385241571817,2.6180480967120925
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-74.92131868318242,185.4367709133575,1.6532125137753437
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,96.76875823986707,388.1182905103986,2.2430380486862944
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,83.16467632710378,391.2590402935222,2.667452952889954
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,69.45927106677216,393.9231012048832,2.9661417327390325
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,55.66924038402619,396.1072274966281,3.0530784434834195
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,41.811385307061386,397.80875814730933,2.829303772831025
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,27.902589497650094,399.02562010392967,2.8603380065709936
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,13.959798681000432,399.7563308076383,3.0086001717619175
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,2.4492935982947064e-14,400.0,3.1522883443830563
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-13.959798681000382,399.7563308076383,3.357934847000454
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-27.902589497650133,399.02562010392967,3.4785664955938436
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-41.81138530706142,397.80875814730933,3.4183012913197452
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-55.66924038402614,396.1072274966281,3.59659709562646
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-69.45927106677212,393.9231012048832,3.5550944485783194
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-83.16467632710373,391.2590402935223,3.481442628502305
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-96.76875823986711,388.1182905103986,3.089905111439398
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-110.25494232679962,384.50467837532756,2.7708520116421442
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-123.60679774997894,380.42260651806146,1.9030899869919435
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,138.91854213354432,787.8462024097664,1.4771212547196624
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,125.14757203218474,790.1506724761102,1.9030899869919435
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,111.33848076805238,792.2144549932563,1.9294189257142926
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,97.495474724118,794.0369213130576,2.0
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,83.62277061412277,795.6175162946187,2.161368002234975
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,69.72459419812651,796.9557584733965,2.0969100130080562
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,55.80517899530019,798.0512402078593,2.146128035678238
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,41.868764994355175,798.9036278036591,2.2041199826559246
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,27.919597362000864,799.5126616152766,2.290034611362518
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,13.961925149826879,799.878156125113,2.525044807036845
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,4.898587196589413e-14,800.0,2.6283889300503116
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-13.961925149826781,799.878156125113,2.667452952889954
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-27.919597362000765,799.5126616152766,2.7708520116421442
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-41.868764994355075,798.9036278036591,2.806179973983887
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-55.80517899530027,798.0512402078593,2.716003343634799
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-69.72459419812658,796.9557584733965,2.6434526764861874
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-83.62277061412284,795.6175162946187,2.6232492903979003
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-97.4954747241179,794.0369213130576,2.8512583487190755
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-111.33848076805228,792.2144549932563,2.8692317197309762
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-125.14757203218466,790.1506724761102,2.832508912706236
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-138.91854213354424,787.8462024097664,2.8195439355418688
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-152.64719630123585,785.3017467581312,2.7481880270062002
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-166.32935265420747,782.5180805870446,2.6989700043360187
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-179.96084347509202,779.4960518281882,2.361727836017593
94.7,0.46,6.9,0.5453,180.74,650.0,29.1,1.48,-80.71,0,0,0,0,1,0,0,-193.53751647973422,776.2365810207972,1.845098040014257
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,40.45084971874737,29.389262614623657,1.8129133566428555
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,39.40053768033609,30.783073766282914,2.57978359661681
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,38.302222155948904,32.13938048432696,3.597695185925512
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,37.157241273869715,33.456530317942914,4.103803720955957
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,35.96699001693256,34.73291852294986,4.283301228703549
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,34.73291852294986,35.96699001693256,4.52244423350632
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,33.456530317942914,37.157241273869715,4.783903579272735
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,32.13938048432697,38.302222155948904,4.998259338423699
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,30.783073766282914,39.4005376803361,5.113943352306837
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,29.389262614623657,40.45084971874737,5.181843587944773
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,27.95964517353734,41.45187862775209,5.2552725051033065
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,26.495963211660246,42.402404807821306,5.303196057420489
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,25.000000000000007,43.30127018922193,5.283301228703549
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,23.473578139294542,44.14737964294634,5.209515014542631
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,21.918557339453873,44.93970231495835,5.209515014542631
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,20.33683215379001,45.67727288213004,5.113943352306837
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,18.730329670795598,46.35919272833937,5.008600171761918
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,17.10100716628344,46.984631039295415,4.846337112129805
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,15.450849718747373,47.552825814757675,4.663700925389648
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,13.781867790849958,48.063084796915945,4.4065401804339555
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,12.096094779983384,48.514786313799824,4.060697840353612
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,10.395584540887972,48.90738003669028,3.824776462475546
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,8.68240888334652,49.2403876506104,3.56702636615906
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,6.958655048003274,49.513403437078516,2.720159303405957
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,5.226423163382673,49.72609476841367,1.845098040014257
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,3.487823687206262,49.87820251299121,1.6020599913279623
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,74.31448254773943,66.91306063588583,2.694605198933569
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,71.93398003386513,69.46583704589972,3.494154594018443
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,69.46583704589972,71.93398003386513,3.815577748324267
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,66.91306063588583,74.31448254773943,4.201397124320452
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,64.27876096865394,76.60444431189781,4.396199347095736
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,61.56614753256583,78.8010753606722,4.540329474790874
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,58.778525229247315,80.90169943749474,4.658011396657113
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,55.91929034707468,82.90375725550417,4.779596491257824
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,52.99192642332049,84.80480961564261,4.83695673705955
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,50.000000000000014,86.60254037844386,4.806858029518818
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,46.947156278589084,88.29475928589268,4.775974331129369
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,43.837114678907746,89.8794046299167,4.707570176097937
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,40.67366430758002,91.35454576426008,4.608526033577194
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,37.460659341591196,92.71838545667875,4.416640507338281
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,34.20201433256688,93.96926207859083,4.123851640967086
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,30.901699437494745,95.10565162951535,3.7774268223893115
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,27.563735581699916,96.12616959383189,3.4800069429571505
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,24.192189559966767,97.02957262759965,2.7745169657285498
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,20.791169081775944,97.81476007338055,1.6020599913279623
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,143.86796006773025,138.93167409179944,1.6020599913279623
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,138.93167409179944,143.86796006773025,2.845098040014257
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,133.82612127177165,148.62896509547886,3.346352974450639
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,128.55752193730788,153.20888862379562,3.8419848045901137
97.4,0.46,8.46,0.667,254.66,700.0,30.9,1.7,-104.84,0,0,0,0,1,0,0,123.13229506513166,157.6021507213444,4.056904851336473
